asset_id,asset_type,subtype,symbol,name_cn,name_en,exchange_code,exchange_name,country,currency,underlying_group,sector,tradable,can_long,can_short,data_source_1,data_source_2,source_status,update_date,notes
FUT_SHFE_OP,FUTURE,COMMODITY_FUTURE,OP,双胶纸,TODO,SHFE,上海期货交易所,CN,CNY,CHECK,CHECK,Y,Y,Y,Tushare,ExchangeOfficialWebsite,MIXED,2026-05-22,从 Tushare fut_basic 合约维度原始数据聚合到期货品种维度，待人工复核。
FUT_SHFE_PB,FUTURE,COMMODITY_FUTURE,PB,沪铅,TODO,SHFE,上海期货交易所,CN,CNY,LEAD,有色金属,Y,Y,Y,Tushare,ExchangeOfficialWebsite,MIXED,2026-05-22,从 Tushare fut_basic 合约维度原始数据聚合到期货品种维度，待人工复核。
FUT_SHFE_RB,FUTURE,COMMODITY_FUTURE,RB,螺纹钢,TODO,SHFE,上海期货交易所,CN,CNY,REBAR,黑色系,Y,Y,Y,Tushare,ExchangeOfficialWebsite,MIXED,2026-05-22,从 Tushare fut_basic 合约维度原始数据聚合到期货品种维度，待人工复核。
FUT_SHFE_RU,FUTURE,COMMODITY_FUTURE,RU,橡胶,TODO,SHFE,上海期货交易所,CN,CNY,NATURAL_RUBBER,能源化工,Y,Y,Y,Tushare,ExchangeOfficialWebsite,MIXED,2026-05-22,从 Tushare fut_basic 合约维度原始数据聚合到期货品种维度，待人工复核。
FUT_SHFE_SN,FUTURE,COMMODITY_FUTURE,SN,沪锡,TODO,SHFE,上海期货交易所,CN,CNY,TIN,有色金属,Y,Y,Y,Tushare,ExchangeOfficialWebsite,MIXED,2026-05-22,从 Tushare fut_basic 合约维度原始数据聚合到期货品种维度，待人工复核。
FUT_SHFE_SP,FUTURE,COMMODITY_FUTURE,SP,纸浆,TODO,SHFE,上海期货交易所,CN,CNY,CHECK,CHECK,Y,Y,Y,Tushare,ExchangeOfficialWebsite,MIXED,2026-05-22,从 Tushare fut_basic 合约维度原始数据聚合到期货品种维度，待人工复核。
FUT_SHFE_SS,FUTURE,COMMODITY_FUTURE,SS,不锈钢,TODO,SHFE,上海期货交易所,CN,CNY,CHECK,黑色系,Y,Y,Y,Tushare,ExchangeOfficialWebsite,MIXED,2026-05-22,从 Tushare fut_basic 合约维度原始数据聚合到期货品种维度，待人工复核。
FUT_SHFE_WR,FUTURE,COMMODITY_FUTURE,WR,线材,TODO,SHFE,上海期货交易所,CN,CNY,CHECK,CHECK,Y,Y,Y,Tushare,ExchangeOfficialWebsite,MIXED,2026-05-22,从 Tushare fut_basic 合约维度原始数据聚合到期货品种维度，待人工复核。
FUT_SHFE_ZN,FUTURE,COMMODITY_FUTURE,ZN,沪锌,TODO,SHFE,上海期货交易所,CN,CNY,ZINC,有色金属,Y,Y,Y,Tushare,ExchangeOfficialWebsite,MIXED,2026-05-22,从 Tushare fut_basic 合约维度原始数据聚合到期货品种维度，待人工复核。
OPT_CFFEX_HO,OPTION,INDEX_OPTION,HO,上证50股指期权,TODO,CFFEX,中国金融期货交易所,CN,CNY,SSE50,INDEX_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | index option underlying mapped by CFFEX option code rule
OPT_CFFEX_IO,OPTION,INDEX_OPTION,IO,沪深300股指期权,TODO,CFFEX,中国金融期货交易所,CN,CNY,CSI300,INDEX_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | index option underlying mapped by CFFEX option code rule
OPT_CFFEX_MO,OPTION,INDEX_OPTION,MO,中证1000股指期权,TODO,CFFEX,中国金融期货交易所,CN,CNY,CSI1000,INDEX_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | index option underlying mapped by CFFEX option code rule
OPT_CZCE_AP,OPTION,COMMODITY_OPTION,AP,苹果期权,TODO,CZCE,郑州商品交易所,CN,CNY,APPLE,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_CZCE_CF,OPTION,COMMODITY_OPTION,CF,棉花期权,TODO,CZCE,郑州商品交易所,CN,CNY,COTTON,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_CZCE_CJ,OPTION,COMMODITY_OPTION,CJ,红枣期权,TODO,CZCE,郑州商品交易所,CN,CNY,JUJUBE,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_CZCE_FG,OPTION,COMMODITY_OPTION,FG,玻璃期权,TODO,CZCE,郑州商品交易所,CN,CNY,GLASS,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_CZCE_MA,OPTION,COMMODITY_OPTION,MA,甲醇期权,TODO,CZCE,郑州商品交易所,CN,CNY,METHANOL,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_CZCE_OI,OPTION,COMMODITY_OPTION,OI,菜籽油期权,TODO,CZCE,郑州商品交易所,CN,CNY,RAPESEED_OIL,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_CZCE_PF,OPTION,COMMODITY_OPTION,PF,短纤期权,TODO,CZCE,郑州商品交易所,CN,CNY,POLYESTER_STAPLE_FIBER,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_CZCE_PK,OPTION,COMMODITY_OPTION,PK,花生期权,TODO,CZCE,郑州商品交易所,CN,CNY,PEANUT,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_CZCE_PL,OPTION,COMMODITY_OPTION,PL,丙烯期权,TODO,CZCE,郑州商品交易所,CN,CNY,PROPYLENE,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_CZCE_PR,OPTION,COMMODITY_OPTION,PR,瓶片期权,TODO,CZCE,郑州商品交易所,CN,CNY,BOTTLE_GRADE_PET,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_CZCE_PX,OPTION,COMMODITY_OPTION,PX,对二甲苯期权,TODO,CZCE,郑州商品交易所,CN,CNY,PARAXYLENE,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_CZCE_RM,OPTION,COMMODITY_OPTION,RM,菜粕期权,TODO,CZCE,郑州商品交易所,CN,CNY,RAPESEED_MEAL,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_CZCE_SA,OPTION,COMMODITY_OPTION,SA,纯碱期权,TODO,CZCE,郑州商品交易所,CN,CNY,SODA_ASH,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_CZCE_SF,OPTION,COMMODITY_OPTION,SF,硅铁期权,TODO,CZCE,郑州商品交易所,CN,CNY,FERROSILICON,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_CZCE_SH,OPTION,COMMODITY_OPTION,SH,烧碱期权,TODO,CZCE,郑州商品交易所,CN,CNY,CAUSTIC_SODA,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_CZCE_SM,OPTION,COMMODITY_OPTION,SM,锰硅期权,TODO,CZCE,郑州商品交易所,CN,CNY,SILICOMANGANESE,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_CZCE_SR,OPTION,COMMODITY_OPTION,SR,白糖期权,TODO,CZCE,郑州商品交易所,CN,CNY,SUGAR,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_CZCE_TA,OPTION,COMMODITY_OPTION,TA,PTA期权,TODO,CZCE,郑州商品交易所,CN,CNY,PTA,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_CZCE_UR,OPTION,COMMODITY_OPTION,UR,尿素期权,TODO,CZCE,郑州商品交易所,CN,CNY,UREA,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_CZCE_ZC,OPTION,COMMODITY_OPTION,ZC,动力煤期权,TODO,CZCE,郑州商品交易所,CN,CNY,THERMAL_COAL,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_DCE_A,OPTION,COMMODITY_OPTION,A,豆一期权,TODO,DCE,大连商品交易所,CN,CNY,SOYBEAN,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_DCE_B,OPTION,COMMODITY_OPTION,B,豆二期权,TODO,DCE,大连商品交易所,CN,CNY,SOYBEAN,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_DCE_BZ,OPTION,COMMODITY_OPTION,BZ,纯苯期权,TODO,DCE,大连商品交易所,CN,CNY,BENZENE,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_DCE_C,OPTION,COMMODITY_OPTION,C,玉米期权,TODO,DCE,大连商品交易所,CN,CNY,CORN,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_DCE_CS,OPTION,COMMODITY_OPTION,CS,玉米淀粉期权,TODO,DCE,大连商品交易所,CN,CNY,CORN_STARCH,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_DCE_EB,OPTION,COMMODITY_OPTION,EB,苯乙烯期权,TODO,DCE,大连商品交易所,CN,CNY,STYRENE,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_DCE_EG,OPTION,COMMODITY_OPTION,EG,乙二醇期权,TODO,DCE,大连商品交易所,CN,CNY,ETHYLENE_GLYCOL,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_DCE_I,OPTION,COMMODITY_OPTION,I,铁矿石期权,TODO,DCE,大连商品交易所,CN,CNY,IRON_ORE,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_DCE_JD,OPTION,COMMODITY_OPTION,JD,鸡蛋期权,TODO,DCE,大连商品交易所,CN,CNY,EGG,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_DCE_JM,OPTION,COMMODITY_OPTION,JM,焦煤期权,TODO,DCE,大连商品交易所,CN,CNY,COKING_COAL,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_DCE_L,OPTION,COMMODITY_OPTION,L,塑料期权,TODO,DCE,大连商品交易所,CN,CNY,LLDPE,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_DCE_LG,OPTION,COMMODITY_OPTION,LG,原木期权,TODO,DCE,大连商品交易所,CN,CNY,LOG,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_DCE_LH,OPTION,COMMODITY_OPTION,LH,生猪期权,TODO,DCE,大连商品交易所,CN,CNY,LIVE_HOG,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_DCE_M,OPTION,COMMODITY_OPTION,M,豆粕期权,TODO,DCE,大连商品交易所,CN,CNY,SOYBEAN_MEAL,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_DCE_P,OPTION,COMMODITY_OPTION,P,棕榈油期权,TODO,DCE,大连商品交易所,CN,CNY,PALM_OIL,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_DCE_PG,OPTION,COMMODITY_OPTION,PG,LPG期权,TODO,DCE,大连商品交易所,CN,CNY,LPG,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_DCE_PP,OPTION,COMMODITY_OPTION,PP,聚丙烯期权,TODO,DCE,大连商品交易所,CN,CNY,POLYPROPYLENE,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_DCE_V,OPTION,COMMODITY_OPTION,V,PVC期权,TODO,DCE,大连商品交易所,CN,CNY,PVC,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_DCE_Y,OPTION,COMMODITY_OPTION,Y,豆油期权,TODO,DCE,大连商品交易所,CN,CNY,SOYBEAN_OIL,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_GFEX_LC,OPTION,COMMODITY_OPTION,LC,碳酸锂期权,TODO,GFEX,广州期货交易所,CN,CNY,LITHIUM_CARBONATE,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
OPT_GFEX_PD,OPTION,COMMODITY_OPTION,PD,钯期权,TODO,GFEX,广州期货交易所,CN,CNY,PALLADIUM,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_GFEX_PS,OPTION,COMMODITY_OPTION,PS,多晶硅期权,TODO,GFEX,广州期货交易所,CN,CNY,POLYSILICON,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_GFEX_PT,OPTION,COMMODITY_OPTION,PT,铂期权,TODO,GFEX,广州期货交易所,CN,CNY,PLATINUM,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_GROUP_PATCHED_NEED_REVIEW,2026-05-22,"基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master | underlying_group patched by conservative option symbol mapping, need review"
OPT_GFEX_SI,OPTION,COMMODITY_OPTION,SI,工业硅期权,TODO,GFEX,广州期货交易所,CN,CNY,INDUSTRIAL_SILICON,COMMODITY_OPTION,Y,Y,Y,Tushare,AKShare,TUSHARE_PRIMARY_UNDERLYING_MAPPED_NEED_REVIEW,2026-05-22,基于 Tushare opt_basic 合约维度数据聚合到期权品种维度；正式期权挂牌规则、到期日规则、行权规则仍需交易所规则复核；期权卖方开仓涉及保证金和权限约束。 | commodity option underlying matched by exchange + symbol in futures_master
